patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_09,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_9,S2A_MSIL2A_20170704T112111_3_9,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_10,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_10,S2A_MSIL2A_20170704T112111_3_10,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_11,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_11,S2A_MSIL2A_20170704T112111_3_11,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_12,"[""Coniferous forest"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_12,S2A_MSIL2A_20170704T112111_3_12,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_13,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_13,S2A_MSIL2A_20170704T112111_3_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_14,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_14,S2A_MSIL2A_20170704T112111_3_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_15,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_15,S2A_MSIL2A_20170704T112111_3_15,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_16,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_16,S2A_MSIL2A_20170704T112111_3_16,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_17,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_17,S2A_MSIL2A_20170704T112111_3_17,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_18,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_18,S2A_MSIL2A_20170704T112111_3_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_19,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_19,S2A_MSIL2A_20170704T112111_3_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_20,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_20,S2A_MSIL2A_20170704T112111_3_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_21,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_21,S2A_MSIL2A_20170704T112111_3_21,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_22,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_22,S2A_MSIL2A_20170704T112111_3_22,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_23,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_23,S2A_MSIL2A_20170704T112111_3_23,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_24,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_24,S2A_MSIL2A_20170704T112111_3_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_25,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_25,S2A_MSIL2A_20170704T112111_3_25,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_26,"[""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_26,S2A_MSIL2A_20170704T112111_3_26,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_27,"[""Complex cultivation patterns"", ""Mixed forest"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_27,S2A_MSIL2A_20170704T112111_3_27,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_28,"[""Complex cultivation patterns"", ""Mixed forest"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_28,S2A_MSIL2A_20170704T112111_3_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_29,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_29,S2A_MSIL2A_20170704T112111_3_29,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_30,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_30,S2A_MSIL2A_20170704T112111_3_30,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_31,"[""Broad-leaved forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_31,S2A_MSIL2A_20170704T112111_3_31,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_32,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_32,S2A_MSIL2A_20170704T112111_3_32,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_33,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_33,S2A_MSIL2A_20170704T112111_3_33,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_34,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_34,S2A_MSIL2A_20170704T112111_3_34,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_35,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_35,S2A_MSIL2A_20170704T112111_3_35,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_38,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_38,S2A_MSIL2A_20170704T112111_3_38,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_39,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_39,S2A_MSIL2A_20170704T112111_3_39,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_40,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_40,S2A_MSIL2A_20170704T112111_3_40,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_41,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_41,S2A_MSIL2A_20170704T112111_3_41,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_42,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_42,S2A_MSIL2A_20170704T112111_3_42,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_43,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_43,S2A_MSIL2A_20170704T112111_3_43,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_44,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_44,S2A_MSIL2A_20170704T112111_3_44,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_45,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_45,S2A_MSIL2A_20170704T112111_3_45,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_46,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_46,S2A_MSIL2A_20170704T112111_3_46,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_47,"[""Complex cultivation patterns"", ""Industrial or commercial units"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_47,S2A_MSIL2A_20170704T112111_3_47,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_48,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Industrial or commercial units"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_48,S2A_MSIL2A_20170704T112111_3_48,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_49,"[""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_49,S2A_MSIL2A_20170704T112111_3_49,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_50,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_50,S2A_MSIL2A_20170704T112111_3_50,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_51,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_51,S2A_MSIL2A_20170704T112111_3_51,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_52,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_52,S2A_MSIL2A_20170704T112111_3_52,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_53,"[""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_53,S2A_MSIL2A_20170704T112111_3_53,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_54,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_54,S2A_MSIL2A_20170704T112111_3_54,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_55,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_55,S2A_MSIL2A_20170704T112111_3_55,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_56,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_56,S2A_MSIL2A_20170704T112111_3_56,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_57,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_57,S2A_MSIL2A_20170704T112111_3_57,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_58,"[""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_58,S2A_MSIL2A_20170704T112111_3_58,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_59,"[""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_59,S2A_MSIL2A_20170704T112111_3_59,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_60,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_60,S2A_MSIL2A_20170704T112111_3_60,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_61,"[""Arable land"", ""Coniferous forest"", ""Natural grassland and sparsely vegetated areas""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_61,S2A_MSIL2A_20170704T112111_3_61,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_62,"[""Agro-forestry areas"", ""Arable land"", ""Complex cultivation patterns"", ""Natural grassland and sparsely vegetated areas""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_62,S2A_MSIL2A_20170704T112111_3_62,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_63,"[""Agro-forestry areas"", ""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_63,S2A_MSIL2A_20170704T112111_3_63,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_64,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_64,S2A_MSIL2A_20170704T112111_3_64,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_65,"[""Arable land"", ""Complex cultivation patterns"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_65,S2A_MSIL2A_20170704T112111_3_65,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_66,"[""Arable land"", ""Complex cultivation patterns"", ""Permanent crops"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_66,S2A_MSIL2A_20170704T112111_3_66,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_67,"[""Arable land"", ""Industrial or commercial units"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_67,S2A_MSIL2A_20170704T112111_3_67,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_68,"[""Arable land"", ""Industrial or commercial units""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_68,S2A_MSIL2A_20170704T112111_3_68,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_69,"[""Arable land"", ""Industrial or commercial units"", ""Inland waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_69,S2A_MSIL2A_20170704T112111_3_69,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_70,"[""Arable land"", ""Inland waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_70,S2A_MSIL2A_20170704T112111_3_70,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_71,"[""Arable land"", ""Inland waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_71,S2A_MSIL2A_20170704T112111_3_71,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_72,"[""Arable land"", ""Inland waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_72,S2A_MSIL2A_20170704T112111_3_72,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_73,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_73,S2A_MSIL2A_20170704T112111_3_73,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_74,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_74,S2A_MSIL2A_20170704T112111_3_74,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
